"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","47920021","2023","4792025000","001","내성2리 경로당","경상북도 봉화군 봉화읍 내성천1길 86","2021-03-10 17:14:22","2023-08-03 10:24:10","Y","경상북도 봉화군 봉화읍","20220607","20220930","28","7","2","1","N","Y","N","null","내성리 240-12","5240092","054-679-6503","0E-8","0E-8","36.89073000","128.76819000"
"","","","","","","47920022","2023","4792025000","001","봉화 할머니집","경상북도 봉화군 봉화읍 내성로4길 20","2021-03-10 17:14:22","2023-08-03 10:24:10","Y","경상북도 봉화군 봉화읍","20220607","20220930","38","10","2","1","N","Y","N","null","내성리 292","5240092","054-679-6503","0E-8","0E-8","36.90904100","128.75762000"
"","","","","","","41590476","2023","4159041000","001","문학2리 마을회관","경기도 화성시 정남면 문학로30번길 6-1","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 정남면","20190515","20191015","95","26","1","1","N","Y","N","null","330-1","5530366","031-5189-2346","0E-8","0E-8","37.15365420","126.96799260"
"","","","","","","41590477","2023","4159041000","001","문학3리 마을회관","경기도 화성시 정남면 문학로68번가길 19-6","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 정남면","20190515","20191015","103","20","1","1","Y","Y","N","null","137-3","5530366","031-5189-2346","0E-8","0E-8","37.14809340","126.96891240"
"","","","","","","27200054","2023","2720066000","099","성명119안전센터","대구광역시 남구 대명남로 12-1","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 대명11동","20230520","20230930","82","16","0","1","N","N","N","null","1488-2","3440130","053-664-2924","0E-8","0E-8","35.83344610","128.56015600"
"","","","","","","46810167","2023","4681035000","001","사초경로당","전라남도 강진군 신전면사초앞길 7","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 신전면","20230520","20230930","132","33","2","1","Y","Y","N","null","575-6","4920131","061-430-3934","0E-8","0E-8","34.47435000","126.73112500"
"","","","","","","46810168","2023","4681035000","003","사초마을회관","전라남도 강진군 신전면사초앞길 88","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 신전면","20230520","20230930","163","40","1","1","Y","Y","N","null","793-0","4920131","061-430-3934","0E-8","0E-8","34.47153200","126.73581500"
"","","","","","","46810169","2023","4681035000","001","백화경로당","전라남도 강진군 신전면백화길 14","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 신전면","20230520","20230930","66","16","2","1","Y","Y","N","null","222-2","4920131","061-430-3934","0E-8","0E-8","34.48399600","126.70872700"
"","","","","","","46810170","2023","4681035000","001","신정경로당","전라남도 강진군 신전면신정길 24","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 신전면","20230520","20230930","66","16","1","1","Y","Y","N","null","92-1","4920131","061-430-3934","0E-8","0E-8","34.47900400","126.71668500"
"","","","","","","46810171","2023","4681035000","001","용정경로당","전라남도 강진군 신전면신전용정길 2-1","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 신전면","20230520","20230930","100","25","2","1","Y","Y","N","null","775-1","4920131","061-430-3934","0E-8","0E-8","34.47817200","126.69933500"
"","","","","","","4825000932","2023","4825054000","001","함박경로당","경상남도 김해시 함박로 13 (외동)","2023-06-09 13:30:01","2023-06-13 09:30:07","Y","경상남도 김해시 내외동","20230520","20230930","115","34","2","2","N","Y","N","null","1205-0","5350344","null","0E-8","0E-8","35.23393400","128.85678650"
"","","","","","","45800053","2023","4580025000","001","금정경로당","전라북도 부안군 부안읍 행중길 16","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200720","20231231","73","18","1","1","N","Y","N","null","행중리 556-4","4790119","063-580-4572","0E-8","0E-8","35.70728640","126.76631260"
"","","","","","","4825000944","2023","4825032000","001","김해센텀큐시티아파트경로당","경상남도 김해시 주촌면 선지로 85 (김해센텀Q시티)","2023-06-12 13:58:45","2023-06-13 09:30:07","Y","경상남도 김해시 주촌면","20230520","20230930","203","51","2","5","N","Y","N","null","946-3","5350344","null","0E-8","0E-8","35.22989840","128.84749530"
"","","","","","","47920054","2023","4792039000","006","석포면사무소","경상북도 봉화군 석포면 석포로1길 55","2021-03-10 17:14:22","2023-08-03 10:24:10","Y","경상북도 봉화군 석포면","20220607","20220930","200","50","10","5","Y","Y","N","null","석포리 373-7","5240092","054-679-6503","0E-8","0E-8","37.04863900","129.06517400"
"","","","","","","43130391","2023","4313060500","001","곤평 경로당","충청북도 충주시 곤평1길 37","2021-02-25 09:38:45","2023-05-30 17:55:09","Y","충청북도 충주시 달천동","20210520","20210930","21","5","2","1","Y","Y","N","null","711-1","4390176","043-850-6534","0E-8","0E-8","36.95513800","127.89725300"
"","","","","","","43130392","2023","4313060500","001","송림 경로당","충청북도 충주시 송림길 110","2021-02-25 09:38:45","2023-05-30 17:55:09","Y","충청북도 충주시 달천동","20210520","20210930","133","33","3","1","Y","Y","N","null","844-1","4390176","043-850-6534","0E-8","0E-8","36.95324100","127.89207900"
"","","","","","","27200039","2023","2720060000","008","DGB대구은행 대명동지점","대구광역시 남구 중앙대로 147","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 대명5동","20230520","20230930","13","3","0","4","N","N","N","null","37-5","3440130","053-664-2924","0E-8","0E-8","35.84652490","128.59019670"
"","","","","","","43130389","2023","4313060500","001","달신 경로당","충청북도 충주시 중원대로 3619","2021-02-25 09:38:45","2023-05-30 17:55:09","Y","충청북도 충주시 달천동","20210520","20210930","171","42","3","1","Y","Y","N","null","534-13","4390176","043-850-6534","0E-8","0E-8","36.96435300","127.90362000"
"","","","","","","43130390","2023","4313060500","001","원달천 경로당","충청북도 충주시 원달천2길 6","2021-02-25 09:38:45","2023-05-30 17:55:09","Y","충청북도 충주시 달천동","20210520","20210930","97","24","3","2","Y","Y","N","null","778-1","4390176","043-850-6534","0E-8","0E-8","36.96131100","127.89732300"
"","","","","","","4420000585","2023","4420060000","001","방축12통 방축파라뷰 경로당","충청남도 아산시 실옥로 15 (방축동, 삼일파라뷰아파트)","2023-05-16 14:08:47","2023-06-01 14:57:26","Y","충청남도 아산시 온양4동","20230516","20231016","99","25","1","1","N","Y","N","null","773-0","4520103","null","0E-8","0E-8","36.78453800","126.99375800"
"","","","","","","4420000586","2023","4420060000","001","방출13통 방축KD아람채아파트 경로당","충청남도 아산시 온천대로 1323-25 (방축동, 아산KD아람채)","2023-05-16 14:17:31","2023-06-01 14:57:26","Y","충청남도 아산시 온양4동","20230516","20231016","48","13","1","3","N","Y","N","null","775-0","4520103","null","0E-8","0E-8","36.78708200","126.98613600"
"","","","","","","4825000929","2023","4825033030","001","고령마을 경로당","null","2023-06-08 09:38:44","2023-06-13 09:30:07","Y","경상남도 김해시 진례면 고모리","20230520","20230930","56","15","0","2","N","Y","N","null","935-0","5350344","null","0E-8","0E-8","35.26806010","128.79617930"
"","","","","","","41590518","2023","4159052000","001","진안2통 경로당","경기도 화성시 떡전골로 145","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 진안동","20190515","20191015","124","41","3","1","N","Y","N","null","551-2","5530366","031-5189-2346","0E-8","0E-8","37.21109430","127.03147320"
"","","","","","","41590519","2023","4159052000","001","진안1통 경로당","경기도 화성시 병점중앙로211번길 10-4","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 진안동","20190515","20191015","150","50","1","1","N","Y","N","null","573-4","5530366","031-5189-2346","0E-8","0E-8","37.21590230","127.03431860"
"","","","","","","41590520","2023","4159052000","001","진안5통 경로당","경기도 화성시 태안로226번길 35-1","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 진안동","20190515","20191015","170","60","3","1","N","Y","N","null","703-13","5530366","031-5189-2346","0E-8","0E-8","37.20998890","127.03073250"
"","","","","","","41590521","2023","4159052000","001","진안3,13통 경로당","경기도 화성시 병점동로148번길 9-16","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 진안동","20180520","20180930","262","23","1","2","N","N","N","null","854-4","5530366","031-5189-2346","0E-8","0E-8","37.21749710","127.03762210"
"","","","","","","442145","2023","4418053500","001","대천4통경로당","충청남도 보령시 천변북길 119","2021-03-05 17:39:41","2023-08-09 14:50:58","Y","충청남도 보령시 대천3동","20230520","20230930","88","27","2","1","N","Y","N","null","618-208","4510092","041-930-4867","0E-8","0E-8","36.35198230","126.60555570"
"","","","","","","45800052","2023","4580025000","001","신성경로당","전라북도 부안군 부안읍신성길 24","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200721","20231231","84","20","1","1","N","Y","N","null","12-27","4790119","063-580-4572","0E-8","0E-8","35.71693330","126.77673370"
"","","","","","","4155000463","2023","4155033000","001","동양촌 경로당","경기도 안성시 서운면동양촌길 16","2023-06-18 13:05:52","2023-06-18 13:05:52","Y","경기도 안성시 서운면","20230515","20231229","100","50","2","1","null","null","null","null","162-1","4080227","031-678-2992","0E-8","0E-8","36.94940000","127.27410000"
"","","","","","","45800051","2023","4580025000","001","신복경로당","전라북도 부안군 부안읍 모산신복길 32","2021-02-04 14:24:42","2023-08-08 09:29:44","Y","전라북도 부안군 부안읍","20200721","20231231","84","20","1","1","N","Y","N","null","모산리 301-8","4790119","063-580-4572","0E-8","0E-8","35.72367080","126.75596300"
"","","","","","","47900082","2023","4790034000","001","관현1리경로당","경상북도 예천군 감천면 관현1길 9-9","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 감천면","20230520","20230930","30","7","1","1","Y","Y","N","null","227-4","5230088","054-650-6332","0E-8","0E-8","36.72001870","128.49441430"
"","","","","","","47900083","2023","4790034000","001","천향1리경로당","경상북도 예천군 감천면 석송로 313-8","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 감천면","20230520","20230930","30","7","1","1","Y","Y","N","null","416-0","5230088","054-650-6332","0E-8","0E-8","36.72678200","128.49113200"
"","","","","","","47900084","2023","4790034000","001","천향2리(오향)경로당","null","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 감천면","20230520","20230930","96","24","1","1","Y","Y","N","null","578-1","5230088","054-650-6332","0E-8","0E-8","36.75973780","128.48681280"
"","","","","","","30170248","2023","3017051000","001","오량마을마루미아파트경로당","대전광역시 서구 복수중로 30 , 105동 (복수동, 오량마을마루미)","2021-01-15 13:46:05","2023-08-08 15:14:20","Y","대전광역시 서구 복수동","20210101","20211231","128","31","2","3","N","Y","N","null","270-1 오량마을마루미","3660199","042-288-2119","0E-8","0E-8","36.30671460","127.37607490"
"","","","","","","30170249","2023","3017051000","001","초록마을5단지경로당","대전광역시 서구 유등로17번길 109 (복수동, 초록마을5단지)","2021-01-15 13:46:05","2023-08-08 15:14:20","Y","대전광역시 서구 복수동","20210101","20211231","143","35","4","1","N","Y","N","null","576 초록마을5단지","3660199","042-288-2119","0E-8","0E-8","36.29851000","127.37355310"
"","","","","","","41590561","2023","4159055000","001","신영통현대4단지경로당","경기도 화성시 영통로27번길 20","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","85","24","3","2","N","Y","N","null","870-0","5530366","031-5189-2346","0E-8","0E-8","37.23335070","127.06162770"
"","","","","","","41590562","2023","4159055000","001","행림래미안2차 경로당","경기도 화성시 동탄지성로 334","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","79","19","2","1","N","Y","N","null","872-0","5530366","031-5189-2346","0E-8","0E-8","37.22326340","127.05093530"
"","","","","","","41590563","2023","4159055000","001","두산위브 1단지 경로당","경기도 화성시 영통로50번길 27","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","134","33","2","2","N","Y","N","null","880-0","5530366","031-5189-2346","0E-8","0E-8","37.23679720","127.06673540"
"","","","","","","41590564","2023","4159055000","001","두산위브 2단지 경로당","경기도 화성시 영통로50번길 14","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","83","20","3","2","N","Y","N","null","883-0","5530366","031-5189-2346","0E-8","0E-8","37.23483420","127.06462960"
"","","","","","","41590565","2023","4159055000","001","반달마을푸르지오경로당","경기도 화성시 영통로26번길 24","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","90","22","3","1","N","Y","N","null","885-0","5530366","031-5189-2346","0E-8","0E-8","37.23290140","127.06749340"
"","","","","","","41590566","2023","4159055000","001","반월1통경로당","경기도 화성시 삼성1로 332-10","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 반월동","20190515","20191015","198","44","4","1","N","Y","N","null","102-22","5530366","031-5189-2346","0E-8","0E-8","37.23117930","127.06850630"
"","","","","","","47900052","2023","4790031000","001","성현중마경로당","경상북도 예천군 용문면 유전길 39","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 용문면","20230520","20230930","73","18","3","1","Y","Y","N","null","436-1","5230088","054-650-6332","0E-8","0E-8","36.68695050","128.42083000"
"","","","","","","47900053","2023","4790031000","001","덕신리경로당","경상북도 예천군 용문면 덕신길 127","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 용문면","20230520","20230930","75","18","2","1","N","Y","N","null","294-1","5230088","054-650-6332","0E-8","0E-8","36.67428800","128.39622510"
